,smell,entropy,class,correct_prediction,important_features,criticality,comments,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
8,blob,3.042995242,org.apache.cassandra.db.SystemKeyspace,TRUE,"['CBO', 'LOC', 'WMC', 'WOC_type', 'TCC_type', 'NOAM_type', 'num_final_static_attributes', 'RFC', 'Readability', 'C3']",2,"
High number of LOC, high complexity
",0,0,0,1,1,0,0,1,1,1,1,0,0,0
9,blob,2.88928168,org.apache.cassandra.gms.Gossiper,TRUE,"['LOC', 'CBO', 'WMC', 'WOC_type', 'RFC', 'NOAM_type', 'C3', 'num_final_static_attributes', 'TCC_type', 'NOCS_package']",2,"
Too much LOC, too confused
",0,0,0,1,1,0,0,1,1,1,1,0,0,0
10,blob,2.859299649,org.apache.cassandra.hadoop.pig.CqlNativeStorage,TRUE,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'RFC', 'TCC_type', 'num_final_static_attributes', 'number-changes', 'WOC_type', 'LCOM5_type']",2,"
Too much LOC
",0,0,0,1,0,0,0,1,1,1,1,1,0,0
11,blob,2.847474158,org.apache.cassandra.io.sstable.SSTableReader,TRUE,"['LOC', 'WMC', 'NOAM_type', 'TCC_type', 'CBO', 'num_final_static_attributes', 'RFC', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes', 'C3']",2,"
It's a blob
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
12,blob,2.909449972,org.apache.cassandra.io.sstable.SSTableRewriterTest,TRUE,"['LOC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'C3', 'num_final_static_attributes', 'RFC', 'number_constructor_NotDefaultConstructor_methods', 'TCC_type']",2,"
Too much LOC, code confused
",0,0,0,1,1,0,0,1,1,1,1,0,0,0
13,blob,3.06107704,org.apache.cassandra.locator.TokenMetadata,TRUE,"['LOC', 'WMC', 'CBO', 'NOPA_type', 'NOAM_type', 'WOC_type', 'RFC', 'TCC_type', 'C3', 'num_final_static_attributes']",2,"
Too much LOC, too methods in the class
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
14,blob,3.017626622,org.apache.cassandra.metrics.ColumnFamilyMetrics,TRUE,"['CBO', 'WMC', 'LOC', 'NOAM_type', 'RFC', 'TCC_type', 'num_final_static_attributes', 'number_private_visibility_attributes', 'MPC', 'NOCS_package']",2,"
Too much LOC
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
15,blob,2.898713637,org.apache.cassandra.net.MessagingService,TRUE,"['WMC', 'CBO', 'LOC', 'NOAM_type', 'RFC', 'TCC_type', 'C3', 'num_final_static_attributes', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes']",2,"
Class difficult to understand
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
16,blob,2.779767608,org.apache.cassandra.service.StorageProxy,TRUE,"['LOC', 'WMC', 'CBO', 'WOC_type', 'TCC_type', 'NOAM_type', 'RFC', 'num_final_static_attributes', 'LCOM5_type', 'number_constructor_NotDefaultConstructor_methods']",2,"
Too much LOC
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
17,blob,2.769974903,org.apache.cassandra.service.StorageService,TRUE,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'RFC', 'C3', 'NOPA_type', 'number_constructor_DefaultConstructor_methods']",2,"
Low cohesion
",0,0,1,0,0,0,0,1,1,1,1,0,0,0
18,blob,2.450417695,org.apache.cassandra.thrift.CassandraServer,FALSE,"['RFC', 'C3', 'NOCS_package', 'CBO', 'ATFD_type', 'WMC', 'MPC', 'num_static_not_final_attributes', 'NOAM_type', 'num_final_static_attributes']",0,"
Too parameters in the method declaration. But this is not our priority now
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
19,blob,3.058620643,org.apache.cassandra.tools.NodeProbe,TRUE,"['WMC', 'LOC', 'CBO', 'WOC_type', 'NOAM_type', 'TCC_type', 'C3', 'num_final_static_attributes', 'RFC', 'Readability']",2,"
Code should be rewrited in a way more comprehensible
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
20,blob,2.823973372,org.apache.cassandra.utils.MerkleTree,TRUE,"['LOC', 'WMC', 'CBO', 'WOC_type', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'C3', 'RFC', 'NOPA_type']",2,"
Low cohesion
",0,0,1,0,0,0,0,1,1,1,1,0,0,0
21,blob,2.866848652,org.apache.cxf.systest.type_test.AbstractTypeTestClient4,TRUE,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'num_final_static_attributes', 'WOC_type', 'RFC', 'TCC_type', 'MPC', 'number_constructor_NotDefaultConstructor_methods']",2,"
Too much LOC
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
22,blob,2.728092441,org.apache.cxf.systest.ws.coverage_checker.CryptoCoverageCheckerTest,TRUE,"['LOC', 'WMC', 'CBO', 'RFC', 'num_final_static_attributes', 'NOAM_type', 'C3', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'NOPA_type']",2,"
Too much LOC, low cohesion
",0,0,1,1,0,0,0,1,1,1,1,0,0,0
23,blob,2.816486678,org.apache.cxf.systest.ws.rm.SequenceTest,TRUE,"['LOC', 'WMC', 'CBO', 'NOPA_type', 'num_final_static_attributes', 'RFC', 'C3', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'NOAM_type']",2,"
It's a blob
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
24,blob,2.849658668,org.apache.cxf.systest.ws.saml.SamlTokenTest,TRUE,"['LOC', 'WMC', 'CBO', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'number-changes', 'LCOM5_type']",2,"
Too much LOC
",0,0,0,1,0,0,0,1,1,1,1,1,0,0
25,blob,2.938941997,org.apache.cxf.systest.ws.x509.X509TokenTest,TRUE,"['LOC', 'CBO', 'WMC', 'TCC_type', 'WOC_type', 'RFC', 'num_final_static_attributes', 'C3', 'LCOM5_type', 'number_constructor_NotDefaultConstructor_methods']",2,"
Too much LOC, low cohesion
",0,0,1,1,0,0,0,1,1,1,1,0,0,0
26,blob,2.826333862,org.apache.cxf.tools.corba.processors.idl.IDLLexer,TRUE,"['LOC', 'WMC', 'CBO', 'WOC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'TCC_type', 'number_constructor_NotDefaultConstructor_methods', 'LCOM5_type']",2,"
Too many responsabilities
",0,0,1,0,0,0,0,1,1,1,1,0,0,0
27,blob,2.8325252,org.apache.cxf.tools.corba.processors.idl.IDLParser,TRUE,"['LOC', 'CBO', 'WMC', 'WOC_type', 'TCC_type', 'C3', 'num_final_static_attributes', 'Avg-commit-size', 'LCOM5_type', 'RFC']",2,"
Too much LOC, code confused
",0,0,0,1,1,0,0,1,1,1,1,1,0,0
28,blob,3.011303079,org.apache.cxf.tools.corba.processors.wsdl.WSDLParameter,TRUE,"['LOC', 'CBO', 'WMC', 'WOC_type', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'NOCS_package', 'LCOM5_type', 'RFC']",2,"
Class difficult to understand
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
29,blob,2.880839548,org.apache.cxf.tools.corba.processors.wsdl.WSDLToCorbaBinding,TRUE,"['LOC', 'CBO', 'WMC', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'NOAM_type', 'RFC', 'NOCS_package', 'LCOM5_type']",2,"
It is a well-known problem, it is huge in size and has high coupling 
",1,0,0,1,0,0,0,1,1,1,1,0,0,0
30,blob,2.853143266,org.apache.cxf.tools.wsdlto.databinding.jaxb.JAXBDataBinding,TRUE,"['LOC', 'CBO', 'WMC', 'RFC', 'WOC_type', 'NOAM_type', 'num_final_static_attributes', 'TCC_type', 'C3', 'NOCS_package']",2,"
It is hard to understand 
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
31,blob,2.944180859,org.apache.cxf.tools.wsdlto.jaxws.CodeGenBugTest,TRUE,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'ATFD_type', 'C3', 'WOC_type', 'RFC', 'num_final_static_attributes', 'number_constructor_DefaultConstructor_methods']",2,"
Not maintainable, hard to udnerstad
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
32,blob,2.838856913,org.apache.cxf.tools.wsdlto.WSDLToJavaContainer,TRUE,"['LOC', 'WMC', 'WOC_type', 'NOAM_type', 'RFC', 'CBO', 'num_final_static_attributes', 'number_private_visibility_attributes', 'NOI_package', 'TCC_type']",2,"
Too much LOC, the code cannot be understood
",0,0,0,1,1,0,0,1,1,1,1,0,0,0
33,blob,3.151902046,org.apache.jena.iri.impl.LexerHost,TRUE,"['LOC', 'WMC', 'NOAM_type', 'NOCS_package', 'RFC', 'C3', 'Readability', 'number_constructor_NotDefaultConstructor_methods', 'number_constructor_DefaultConstructor_methods', 'CBO']",1,"
This is too large, horrible to see.
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
34,blob,2.912013149,org.apache.jena.iri.impl.LexerScheme,FALSE,"['LOC', 'CBO', 'WMC', 'C3', 'WOC_type', 'NOAM_type', 'RFC', 'TCC_type', 'num_final_static_attributes', 'NOCS_package']",1,"
The scheme is too confusing, its true.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
35,blob,3.140877998,org.apache.jena.iri.impl.LexerXHost,TRUE,"['CBO', 'LOC', 'WMC', 'num_final_static_attributes', 'RFC', 'WOC_type', 'C3', 'NOPA_type', 'TCC_type', 'NOAM_type']",1,"
The class is too large, it's true. 
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
36,blob,2.631886358,org.apache.jena.iri.ViolationCodes,FALSE,"['LOC', 'WMC', 'RFC', 'C3', 'NOAM_type', 'TCC_type', 'num_final_static_attributes', 'NOCS_package', 'WOC_type', 'NOPA_type']",1,"
The class is too large, it's true. 
",0,0,0,1,0,0,0,1,0,1,1,0,0,0
37,blob,3.027179703,org.apache.jena.jdbc.connections.AbstractJenaConnectionTests,FALSE,"['LOC', 'WMC', 'CBO', 'num_final_static_attributes', 'NOPA_type', 'number_private_visibility_attributes', 'NOAM_type', 'WOC_type', 'number_constructor_NotDefaultConstructor_methods', 'num_static_not_final_attributes']",1,"
The connection should be managed better, but not seems to be too late.
",1,0,0,0,0,0,0,0,1,1,1,0,0,0
38,blob,2.831382512,org.apache.jena.jdbc.connections.JenaConnection,FALSE,"['LOC', 'CBO', 'WMC', 'num_final_static_attributes', 'NOCS_package', 'RFC', 'C3', 'number_protected_visibility_methods', 'NOPA_type', 'WOC_type']",1,"
The connection should be managed better, but not seems to be too late.
",1,0,0,0,0,0,0,1,1,1,1,0,0,0
39,blob,2.841752928,org.apache.jena.jdbc.JenaDriver,FALSE,"['LOC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'num_final_static_attributes', 'number_constructor_NotDefaultConstructor_methods', 'is_controller', 'NOCS_package', 'RFC']",1,"
Also the driver should be better managed.
",0,0,0,0,0,1,0,0,1,1,1,0,1,0
40,blob,3.165497219,org.apache.jena.ontology.impl.OntResourceImpl,TRUE,"['LOC', 'CBO', 'RFC', 'WOC_type', 'TCC_type', 'WMC', 'C3', 'number_constructor_DefaultConstructor_methods', 'num_final_static_attributes', 'NOCS_package']",1,"
Resources are something we have to look at.
",0,0,0,0,0,1,0,1,1,1,1,0,0,0
41,blob,2.916840235,org.apache.jena.ontology.impl.TestResource,TRUE,"['LOC', 'CBO', 'WMC', 'WOC_type', 'NOAM_type', 'RFC', 'num_final_static_attributes', 'number_private_visibility_attributes', 'C3', 'NOPA_type']",2,"
Resources are something we have to look at.
",0,0,0,0,0,1,0,1,1,1,1,0,0,0
42,blob,3.093011265,org.apache.jena.ontology.Profile,TRUE,"['number_abstract_methods', 'LOC', 'C3', 'RFC', 'WMC', 'CBO', 'NOCS_package', 'num_final_static_attributes', 'WOC_type', 'NOAM_type']",1,"
The class has been introduce for a reason, but then it underwent too many changes too often, becoming something to care about. 
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
43,blob,3.115914347,org.apache.jena.rdf.model.test.TestSeqMethods,TRUE,"['C3', 'RFC', 'LOC', 'WMC', 'CBO', 'NOI_package', 'num_final_static_attributes', 'TCC_type', 'NOAM_type', 'NOCS_package']",1,"
The sequences are too many, this is the point.
",0,0,0,0,1,0,0,1,1,1,1,0,0,0
44,blob,2.89194751,org.apache.jena.rdfxml.xmlinput.NTriple,TRUE,"['LOC', 'CBO', 'WMC', 'WOC_type', 'RFC', 'NOAM_type', 'num_final_static_attributes', 'TCC_type', 'C3', 'LCOM5_type']",2,"
Thanks for your email, it is indeed a huge class that does too many things
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
45,blob,2.915189892,org.apache.jena.rdfxml.xmloutput.impl.Unparser,TRUE,"['WMC', 'CBO', 'NOAM_type', 'C3', 'RFC', 'is_controller', 'MPC', 'LOC', 'num_final_static_attributes', 'Readability']",2,"
This is a large class that should be made better.
",0,0,0,1,0,0,0,1,1,1,1,0,1,0
46,blob,3.065658176,org.apache.jena.reasoner.rulesys.impl.LPInterpreter,TRUE,"['LOC', 'RFC', 'C3', 'WMC', 'CBO', 'WOC_type', 'NOCS_package', 'MPC', 'TCC_type', 'num_final_static_attributes']",1,"
The class is too large.
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
47,blob,3.082430846,org.apache.jena.reasoner.rulesys.impl.RuleClauseCode,TRUE,"['RFC', 'C3', 'LOC', 'TCC_type', 'WMC', 'CBO', 'MPC', 'NOPA_type', 'NOCS_package', 'LCOM5_type']",1,"
The class is too large, it's true. 
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
48,blob,3.085841028,org.apache.jena.reasoner.rulesys.test.TestBackchainer,TRUE,"['RFC', 'LOC', 'WOC_type', 'WMC', 'C3', 'NOAM_type', 'num_final_static_attributes', 'LCOM5_type', 'NOI_package', 'MPC']",1,"
The class is too large.
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
49,blob,3.016975642,org.apache.jena.reasoner.rulesys.test.TestBasicLP,TRUE,"['LOC', 'RFC', 'WMC', 'C3', 'NOCS_package', 'num_final_static_attributes', 'CBO', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes', 'WOC_type']",1,"
Too many LOC, we should refactor it.
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
50,blob,3.148563684,org.apache.jena.reasoner.rulesys.test.TestBugs,TRUE,"['C3', 'RFC', 'LOC', 'WMC', 'WOC_type', 'CBO', 'NOAM_type', 'num_final_static_attributes', 'MPC', 'NOCS_package']",1,"
The class is too large, it's true, but not a hige problem
",0,0,0,1,0,0,0,1,1,1,1,0,0,0
51,blob,3.140354466,org.apache.lucene.dependencies.GetMavenDependenciesTask,TRUE,"['RFC', 'C3', 'NOCS_package', 'CBO', 'WMC', 'LOC', 'WOC_type', 'NOAM_type', 'TCC_type', 'is_test']",1,"
The class does too many things, but at the moment we cannot do anything else.
",0,0,0,0,1,0,0,1,1,1,1,0,0,1
52,blob,3.10066018,org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggester,TRUE,"['LOC', 'C3', 'RFC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'number_constructor_DefaultConstructor_methods', 'TCC_type', 'num_final_static_attributes']",1,"
The suggester may be divided in three classes at least, but now we have other priorities
",0,0,0,0,0,1,0,1,1,1,1,0,0,0
53,blob,3.022517431,org.apache.lucene.search.suggest.analyzing.AnalyzingInfixSuggesterTest,TRUE,"['RFC', 'LOC', 'CBO', 'C3', 'WMC', 'NOAM_type', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'MPC']",1,"
The class does not often change, so we can postpone.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
54,blob,2.986002139,org.apache.lucene.search.suggest.analyzing.AnalyzingSuggesterTest,TRUE,"['RFC', 'C3', 'NOAM_type', 'WMC', 'WOC_type', 'number_constructor_NotDefaultConstructor_methods', 'CBO', 'num_final_static_attributes', 'MPC', 'Readability']",1,"
The class does not often change, so we can postpone.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
55,blob,3.170967944,org.apache.lucene.search.suggest.analyzing.FuzzySuggesterTest,TRUE,"['LOC', 'C3', 'WMC', 'CBO', 'RFC', 'NOCS_package', 'WOC_type', 'TCC_type', 'NOAM_type', 'number_constructor_DefaultConstructor_methods']",1,"
The class does not often change, so we can postpone.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
56,blob,3.176664208,org.apache.lucene.search.suggest.jaspell.JaspellTernarySearchTrie,TRUE,"['LOC', 'WMC', 'CBO', 'RFC', 'C3', 'NOCS_package', 'TCC_type', 'WOC_type', 'num_final_static_attributes', 'NOAM_type']",1,"
The class does not often change, so we can postpone.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
57,blob,3.190684659,org.apache.lucene.validation.LibVersionsCheckTask,TRUE,"['RFC', 'C3', 'WMC', 'LOC', 'num_final_static_attributes', 'WOC_type', 'NOCS_package', 'TCC_type', 'NOAM_type', 'NOPA_type']",1,"
The class does too many things, but at the moment we cannot do anything else.
",0,0,0,0,1,0,0,1,0,1,1,0,0,0
58,blob,2.798271576,org.apache.pig.backend.hadoop.executionengine.tez.TezDagBuilder,FALSE,"['LOC', 'CBO', 'WMC', 'WOC_type', 'RFC', 'NOAM_type', 'TCC_type', 'NOCS_package', 'num_final_static_attributes', 'LCOM5_type']",0,"
Since this is a test, it is ok for us to have it a bit larger than other classes.
",0,0,0,0,0,0,1,1,1,1,1,0,0,0
59,blob,2.303482238,org.apache.pig.backend.hadoop.hbase.HBaseStorage,FALSE,"['RFC', 'C3', 'CBO', 'WMC', 'LOC', 'is_test', 'num_final_static_attributes', 'NOAM_type', 'ATFD_type', 'NOCS_package']",0,"
HBaseStorage manages the storage of Hbase: as there many things to consider, we need this class as it.
",0,0,0,0,0,1,0,1,1,1,1,0,0,1
60,blob,2.90260141,org.apache.pig.Main,FALSE,"['LOC', 'CBO', 'WMC', 'NOAM_type', 'RFC', 'TCC_type', 'C3', 'number_protected_visibility_attributes', 'number_constructor_NotDefaultConstructor_methods', 'NOCS_package']",0,"
the class just runs things, so why shall we modify it?
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
61,blob,3.175521682,org.apache.pig.pigunit.Cluster,TRUE,"['C3', 'RFC', 'WMC', 'NOCS_package', 'LOC', 'MPC', 'CBO', 'number_constructor_DefaultConstructor_methods', 'NOAM_type', 'NOI_package']",1,"
The cluster implements too many algorithms, it must be fixed. 
",0,0,0,0,0,1,0,1,1,1,1,0,0,0
62,blob,3.128806723,org.apache.pig.pigunit.MiniClusterRunner,TRUE,"['RFC', 'LOC', 'Readability', 'WMC', 'C3', 'CBO', 'NOAM_type', 'WOC_type', 'TCC_type', 'number_package_visibility_attributes']",1,"
The cluster implements too many algorithms, it must be fixed. 
",0,0,0,0,0,1,0,1,1,1,1,0,0,0
63,blob,3.229608964,org.apache.pig.pigunit.pig.GruntParser,TRUE,"['NOII_type', 'RFC', 'num_static_not_final_attributes', 'C3', 'WMC', 'NOCS_package', 'LOC', 'CBO', 'num_final_static_attributes', 'NOI_package']",1,"
the parser may be improved.
",0,0,0,0,0,1,0,1,1,1,1,0,0,0
64,blob,3.092354048,org.apache.pig.pigunit.PigTest,TRUE,"['C3', 'RFC', 'LOC', 'WMC', 'CBO', 'TCC_type', 'NOAM_type', 'num_final_static_attributes', 'NOCS_package', 'MPC']",1,"
This is a test after all.
",0,0,0,0,0,0,1,1,1,1,1,0,0,0
65,blob,3.058790111,org.apache.pig.test.junit.OrderedJUnit4Runner,TRUE,"['C3', 'RFC', 'LOC', 'WMC', 'NOAM_type', 'WOC_type', 'CBO', 'TCC_type', 'num_final_static_attributes', 'NOCS_package']",1,"
this is a test and we do not refact tests.
",0,0,0,0,0,0,1,1,1,1,1,0,0,0
66,blob,3.04194764,org.apache.pig.test.pigmix.mapreduce.L1,TRUE,"['RFC', 'C3', 'LOC', 'WMC', 'WOC_type', 'CBO', 'NOAM_type', 'TCC_type', 'NOI_package', 'num_final_static_attributes']",1,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
67,blob,3.117370849,org.apache.pig.test.pigmix.mapreduce.L10,TRUE,"['LOC', 'RFC', 'C3', 'WMC', 'DIT_type', 'CBO', 'NOAM_type', 'ATFD_type', 'number_constructor_NotDefaultConstructor_methods', 'number_private_visibility_attributes']",1,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
68,blob,3.162807556,org.apache.pig.test.pigmix.mapreduce.L11,TRUE,"['RFC', 'C3', 'WMC', 'LOC', 'MPC', 'CBO', 'NOAM_type', 'WOC_type', 'TCC_type', 'num_final_static_attributes']",1,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
69,blob,3.161064962,org.apache.pig.test.pigmix.mapreduce.L12,TRUE,"['C3', 'RFC', 'WMC', 'MPC', 'CBO', 'NOCS_package', 'NOAM_type', 'LOC', 'WOC_type', 'TCC_type']",1,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
70,blob,3.101809195,org.apache.pig.test.pigmix.mapreduce.L13,TRUE,"['RFC', 'C3', 'WMC', 'LOC', 'WOC_type', 'CBO', 'NOAM_type', 'ATFD_type', 'TCC_type', 'NOCS_package']",1,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
71,blob,3.065130681,org.apache.pig.test.pigmix.mapreduce.L14,TRUE,"['RFC', 'C3', 'LOC', 'WMC', 'CBO', 'NOAM_type', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'MPC']",1,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
72,blob,3.173909834,org.apache.pig.test.pigmix.mapreduce.L15,TRUE,"['RFC', 'MPC', 'C3', 'CBO', 'NOAM_type', 'LOC', 'WOC_type', 'WMC', 'num_final_static_attributes', 'NOCS_package']",1,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
73,blob,2.286050734,org.apache.pig.test.pigmix.mapreduce.L16,FALSE,"['RFC', 'C3', 'WMC', 'NOCS_package', 'WOC_type', 'TCC_type', 'NOPA_type', 'num_final_static_attributes', 'LOC', 'LCOM5_type']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,0,1,1,0,0,0
74,blob,3.095975217,org.apache.pig.test.pigmix.mapreduce.L17,FALSE,"['RFC', 'C3', 'LOC', 'CBO', 'WMC', 'WOC_type', 'TCC_type', 'num_final_static_attributes', 'MPC', 'NOAM_type']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
75,blob,2.12057827,org.apache.pig.test.pigmix.mapreduce.L2,FALSE,"['RFC', 'C3', 'NOI_package', 'NOCS_package', 'WMC', 'CBO', 'NOAM_type', 'ATFD_type', 'NOPA_type', 'is_controller']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,1,0
76,blob,3.221712132,org.apache.pig.test.pigmix.mapreduce.L3,FALSE,"['RFC', 'WOC_type', 'WMC', 'LOC', 'C3', 'CBO', 'NOCS_package', 'num_final_static_attributes', 'NOAM_type', 'TCC_type']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
77,blob,3.112871531,org.apache.pig.test.pigmix.mapreduce.L4,FALSE,"['RFC', 'C3', 'WMC', 'LOC', 'CBO', 'TCC_type', 'NOCS_package', 'NOAM_type', 'num_final_static_attributes', 'NOPA_type']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
78,blob,3.153171175,org.apache.pig.test.pigmix.mapreduce.L5,FALSE,"['RFC', 'WMC', 'MPC', 'CBO', 'LOC', 'C3', 'number_package_visibility_attributes', 'num_final_static_attributes', 'NOI_package', 'NOAM_type']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
79,blob,3.113547355,org.apache.pig.test.pigmix.mapreduce.L6,FALSE,"['RFC', 'C3', 'LOC', 'WMC', 'CBO', 'MPC', 'number_package_visibility_methods', 'num_final_static_attributes', 'NOAM_type', 'NOCS_package']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
80,blob,2.440134906,org.apache.pig.test.pigmix.mapreduce.L7,FALSE,"['RFC', 'C3', 'NOCS_package', 'WMC', 'CBO', 'TCC_type', 'num_final_static_attributes', 'MPC', 'WOC_type', 'NOAM_type']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
81,blob,2.426708869,org.apache.pig.test.pigmix.mapreduce.L8,FALSE,"['RFC', 'C3', 'WMC', 'WOC_type', 'TCC_type', 'NOCS_package', 'num_final_static_attributes', 'CBO', 'MPC', 'ATFD_type']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
82,blob,2.482838252,org.apache.pig.test.pigmix.mapreduce.L9,FALSE,"['RFC', 'C3', 'NOI_package', 'ATFD_type', 'NOCS_package', 'NOAM_type', 'WMC', 'number_private_visibility_attributes', 'CBO', 'MPC']",0,"
The modifications to this class are generally simple, that's why we do not refactor it.
",0,1,0,0,0,0,0,1,1,1,1,0,0,0
83,blob,2.361286715,org.apache.pig.test.pigunit.TestPigTest,FALSE,"['RFC', 'C3', 'NOCS_package', 'WOC_type', 'WMC', 'number_not_final_static_methods', 'CBO', 'TCC_type', 'NOCS_type', 'NOAM_type']",0,"
It's just a test.
",0,0,0,0,0,0,1,1,1,1,1,0,0,0
84,blob,2.464886998,org.apache.pig.test.TestBuiltin,FALSE,"['RFC', 'C3', 'is_controller', 'LOC', 'NOI_package', 'NOCS_package', 'CBO', 'WMC', 'MPC', 'num_final_static_attributes']",0,"
It is a test, no need to look into it.
",0,0,0,0,0,0,1,1,1,1,1,0,1,0
85,blob,2.383737628,org.apache.pig.test.TestDataBag,FALSE,"['RFC', 'C3', 'num_final_not_static_attributes', 'WMC', 'CBO', 'WOC_type', 'LOC', 'ATFD_type', 'MPC', 'number-changes']",0,"
It is a test, no need to look into it.
",0,0,0,0,0,0,1,1,1,1,1,1,0,0
86,blob,1.932598753,org.apache.pig.test.TestEvalPipeline,FALSE,"['RFC', 'C3', 'WMC', 'CBO', 'num_final_static_attributes', 'ATFD_type', 'NOI_package', 'NOCS_package', 'NOAM_type', 'Avg-commit-size']",0,"
It is a test, no need to look into it.
",0,0,0,0,0,0,1,1,1,1,1,1,0,0
87,blob,2.141129987,org.apache.pig.test.TestEvalPipeline2,FALSE,"['RFC', 'C3', 'num_final_static_attributes', 'CBO', 'WMC', 'MPC', 'NOCS_package', 'number_package_visibility_methods', 'NOI_package', 'ATFD_type']",0,"
It is a test, no need to look into it.
",0,0,0,0,0,0,1,1,1,1,1,0,0,0
88,blob,2.069530909,org.apache.pig.test.TestEvalPipelineLocal,FALSE,"['RFC', 'C3', 'CBO', 'WMC', 'number_package_visibility_methods', 'NOCS_package', 'num_final_static_attributes', 'ATFD_type', 'Readability', 'TCC_type']",0,"
It is a test, no need to look into it.
",0,0,0,0,0,0,1,1,1,1,1,0,0,0
